,energy,max_power,max_power_freq,mean_spectrum,var_spectrum,max_spectrum,entropy,min_spectrum,no_zero_crossings,no_mean_crossings,n5,n25,n75,n95,median,mean,std,var,rms,TipoSismo
0,0.05310861377443382,0.014199316859387955,0.390625,0.00030460218676101297,7.792240462829788e-06,0.003205470315983675,2.3587345739286392e-05,8.589699882202984,150.0,154.0,-0.05330553660416089,-0.007729352587433241,0.008603073120816982,0.03654545942256099,0.0003591941416404514,0.0011797321732344894,0.05419473237176996,0.0029370690168477706,0.022760293404113622,sisLoc
1,3.244844497328674e-06,1.8324490952848814e-07,3.90625,5.284037083758356e-06,4.242112879492066e-10,5.9617416731440956e-05,4.60781127359966e-07,8.589699882202984,432.0,434.0,-0.000270774708307231,-9.981387183361604e-05,9.876544558291354e-05,0.00027750285911255903,4.26965043204611e-06,-1.405954907273297e-06,0.0004029027021087255,1.6233058736651238e-07,0.00015438461991240933,sisLoc
2,8.804789574895793e-11,6.431582731422595e-12,4.6875,3.225305343278792e-08,1.0809140482607455e-14,3.2649307042595347e-07,2.796161059810589e-09,8.589699882202984,525.0,523.0,-1.6363791864960875e-06,-5.790571443865396e-07,5.97102163470287e-07,1.6524964476475948e-06,-3.0808320529196e-09,-4.690671384391435e-09,2.1131086535238387e-06,4.465228181597331e-12,8.961386831610975e-07,sisLoc
3,0.08978236994390223,0.023096794342442648,0.1953125,0.000312025981979216,1.3325532256112325e-05,0.0038915645278351633,8.251276320999542e-06,8.589699882202984,111.0,113.0,-0.06682259918291175,-0.008171886138645052,0.006516918509315594,0.03979134662716273,-0.00020431580799076685,-0.0004059479085102379,0.0715883932139141,0.005124898042949981,0.02902386185976103,sisLoc
4,3.5367720484355736e-06,2.6092671656033373e-07,3.90625,3.6170087881887934e-06,5.492457213982533e-10,5.447490310590154e-05,7.573639751651627e-08,8.589699882202984,395.0,399.0,-0.0001541217095868483,-5.767317422642182e-05,5.3474757525356526e-05,0.0001565516439473505,3.033609708718889e-06,8.098534602121467e-07,0.0004135259774926564,1.7100373406125697e-07,0.00010021113923975508,sisLoc
5,8.879592135471871e-11,7.878286635341788e-12,4.296875,1.8924952655846458e-08,1.3633408350249215e-14,2.7460010669009685e-07,3.7763142539725846e-10,8.589699882202984,448.0,448.0,-9.111766364127399e-07,-2.8019294251560706e-07,2.784834674257129e-07,9.137069219700539e-07,2.8475388409748974e-09,4.33659252760285e-09,2.076725278104039e-06,4.312787880716298e-12,5.40081402241918e-07,sisLoc
6,0.04122481641340148,0.010551334062873015,0.1953125,0.0002298971015727346,5.697250251592113e-06,0.0024829757079157704,7.970273497787938e-06,8.589699882202984,46.0,48.0,-0.049542259733863774,-0.008945687637573736,0.007017335049787601,0.0345509283566382,-0.0001752962539348962,-0.0008871215722678924,0.04789024845030266,0.0022934758966317165,0.022160336965749552,sisLoc
7,1.637783561370029e-06,8.469988778935496e-08,3.90625,3.3442451117014974e-06,2.5482938934307726e-10,5.37512181964673e-05,1.8500490314685056e-10,8.589699882202984,296.0,296.0,-7.599738590094097e-05,-1.7978544078489164e-05,1.4266645919010663e-05,8.978179723694523e-05,1.0589239714305692e-07,1.430813236296443e-06,0.00028070163841439,7.879340980852294e-08,5.3212492329436894e-05,sisLoc
8,4.416912568942971e-11,3.065776131749746e-12,4.6875,1.828379785994567e-08,6.798529476123199e-15,2.8922831944153164e-07,1.424294612307174e-12,8.589699882202984,371.0,369.0,-5.063244111078281e-07,-9.489473640303913e-08,9.387376618644633e-08,5.280222656417545e-07,4.586870915932167e-11,6.772272509314039e-09,1.4613912200532365e-06,2.135664298048687e-12,3.114835365267538e-07,sisLoc
9,0.04122481641340148,0.010551334062873015,0.1953125,0.0002298971015727346,5.697250251592113e-06,0.0024829757079157704,7.970273497787938e-06,8.589699882202984,46.0,48.0,-0.049542259733863774,-0.008945687637573736,0.007017335049787601,0.0345509283566382,-0.0001752962539348962,-0.0008871215722678924,0.04789024845030266,0.0022934758966317165,0.022160336965749552,sisLoc
10,1.637783561370029e-06,8.469988778935496e-08,3.90625,3.3442451117014974e-06,2.5482938934307726e-10,5.37512181964673e-05,1.8500490314685056e-10,8.589699882202984,296.0,296.0,-7.599738590094097e-05,-1.7978544078489164e-05,1.4266645919010663e-05,8.978179723694523e-05,1.0589239714305692e-07,1.430813236296443e-06,0.00028070163841439,7.879340980852294e-08,5.3212492329436894e-05,sisLoc
11,4.416912568942971e-11,3.065776131749746e-12,4.6875,1.828379785994567e-08,6.798529476123199e-15,2.8922831944153164e-07,1.424294612307174e-12,8.589699882202984,371.0,369.0,-5.063244111078281e-07,-9.489473640303913e-08,9.387376618644633e-08,5.280222656417545e-07,4.586870915932167e-11,6.772272509314039e-09,1.4613912200532365e-06,2.135664298048687e-12,3.114835365267538e-07,sisLoc
12,0.10847354869616643,0.02812324184172158,0.1953125,0.00032011742211678453,1.5583919953475024e-05,0.004001630508112962,1.420412164571378e-06,8.589699882202984,31.0,29.0,-0.06574914259225079,-0.010722253906310965,0.00886762881562976,0.05403856891510676,0.0005818862541051281,-0.0003063295634710824,0.07769520178971617,0.006036544381144714,0.03433111968255097,sisLoc
13,3.342922157959618e-06,2.422722908223967e-07,3.90625,2.7356545133332295e-06,5.404657625991291e-10,4.547006247584301e-05,1.6560180809991896e-10,8.589699882202984,270.0,266.0,-0.00016285021408750258,-4.7275012036183443e-07,2.85921725414919e-06,0.00016132856721563974,5.486955469549747e-08,4.545559938923482e-07,0.00040179099153221155,1.6143600087643769e-07,7.73194843919625e-05,sisLoc
14,9.183034795057144e-11,8.514272488764174e-12,4.8828125,1.591242123709858e-08,1.439847071618266e-14,2.4634309686457746e-07,7.45892088368075e-13,8.589699882202984,279.0,273.0,-1.2861286943487503e-06,-4.0761607505350294e-08,1.0884248640110216e-08,1.28778359680361e-06,3.5053105895267516e-11,2.7980103904021006e-09,2.1203814946252815e-06,4.496017682749342e-12,5.442627143045846e-07,sisLoc
